
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jun-2026 at 09:40:21.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    2.7375   1.1199772E+06   1.0687847E+06   1.1199772E+06   9.2285758E+05   8.7237977E+05   9.2285758E+05
    2.7500   1.1200520E+06   1.0686554E+06   1.1200520E+06   9.2292612E+05   8.7231451E+05   9.2292612E+05
    2.7625   1.1201292E+06   1.0685201E+06   1.1201292E+06   9.2299754E+05   8.7224044E+05   9.2299754E+05
    2.7750   1.1202085E+06   1.0683794E+06   1.1202085E+06   9.2307192E+05   8.7215717E+05   9.2307192E+05
    2.7875   1.1202898E+06   1.0682337E+06   1.1202898E+06   9.2314936E+05   8.7206435E+05   9.2314936E+05
    2.8000   1.1203730E+06   1.0680836E+06   1.1203730E+06   9.2322993E+05   8.7196168E+05   9.2322993E+05
    2.8125   1.1204580E+06   1.0679294E+06   1.1204580E+06   9.2331371E+05   8.7184890E+05   9.2331371E+05
    2.8250   1.1205445E+06   1.0677714E+06   1.1205445E+06   9.2340074E+05   8.7172581E+05   9.2340074E+05
    2.8375   1.1206326E+06   1.0676100E+06   1.1206326E+06   9.2349106E+05   8.7159225E+05   9.2349106E+05
    2.8500   1.1207221E+06   1.0674455E+06   1.1207221E+06   9.2358469E+05   8.7144814E+05   9.2358469E+05
    2.8625   1.1208129E+06   1.0672780E+06   1.1208129E+06   9.2368162E+05   8.7129344E+05   9.2368162E+05
    2.8750   1.1209049E+06   1.0671078E+06   1.1209049E+06   9.2378185E+05   8.7112820E+05   9.2378185E+05
    2.8875   1.1209982E+06   1.0669348E+06   1.1209982E+06   9.2388533E+05   8.7095249E+05   9.2388533E+05
    2.9000   1.1210926E+06   1.0667592E+06   1.1210926E+06   9.2399202E+05   8.7076647E+05   9.2399202E+05
    2.9125   1.1211881E+06   1.0665811E+06   1.1211881E+06   9.2410185E+05   8.7057034E+05   9.2410185E+05
    2.9250   1.1212847E+06   1.0664002E+06   1.1212847E+06   9.2421473E+05   8.7036437E+05   9.2421473E+05
    2.9375   1.1213824E+06   1.0662167E+06   1.1213824E+06   9.2433057E+05   8.7014887E+05   9.2433057E+05
    2.9500   1.1214812E+06   1.0660302E+06   1.1214812E+06   9.2444925E+05   8.6992420E+05   9.2444925E+05
    2.9625   1.1215811E+06   1.0658408E+06   1.1215811E+06   9.2457063E+05   8.6969076E+05   9.2457063E+05
    2.9750   1.1216822E+06   1.0656481E+06   1.1216822E+06   9.2469458E+05   8.6944900E+05   9.2469458E+05
    2.9875   1.1217844E+06   1.0654520E+06   1.1217844E+06   9.2482095E+05   8.6919939E+05   9.2482095E+05
    3.0000   1.1218879E+06   1.0652522E+06   1.1218879E+06   9.2494958E+05   8.6894243E+05   9.2494958E+05
    3.0125   1.1219927E+06   1.0650485E+06   1.1219927E+06   9.2508029E+05   8.6867865E+05   9.2508029E+05
    3.0250   1.1220987E+06   1.0648406E+06   1.1220987E+06   9.2521291E+05   8.6840858E+05   9.2521291E+05
    3.0375   1.1222062E+06   1.0646283E+06   1.1222062E+06   9.2534727E+05   8.6813276E+05   9.2534727E+05
    3.0500   1.1223150E+06   1.0644112E+06   1.1223150E+06   9.2548318E+05   8.6785174E+05   9.2548318E+05
    3.0625   1.1224253E+06   1.0641892E+06   1.1224253E+06   9.2562046E+05   8.6756607E+05   9.2562046E+05
    3.0750   1.1225372E+06   1.0639620E+06   1.1225372E+06   9.2575894E+05   8.6727627E+05   9.2575894E+05
    3.0875   1.1226506E+06   1.0637293E+06   1.1226506E+06   9.2589844E+05   8.6698287E+05   9.2589844E+05
    3.1000   1.1227656E+06   1.0634910E+06   1.1227656E+06   9.2603878E+05   8.6668637E+05   9.2603878E+05
    3.1125   1.1228822E+06   1.0632470E+06   1.1228822E+06   9.2617981E+05   8.6638723E+05   9.2617981E+05
    3.1250   1.1230005E+06   1.0629970E+06   1.1230005E+06   9.2632135E+05   8.6608589E+05   9.2632135E+05
    3.1375   1.1231204E+06   1.0627409E+06   1.1231204E+06   9.2646326E+05   8.6578278E+05   9.2646326E+05
    3.1500   1.1232420E+06   1.0624789E+06   1.1232420E+06   9.2660540E+05   8.6547826E+05   9.2660540E+05
    3.1625   1.1233652E+06   1.0622107E+06   1.1233652E+06   9.2674765E+05   8.6517266E+05   9.2674765E+05
    3.1750   1.1234901E+06   1.0619364E+06   1.1234901E+06   9.2688987E+05   8.6486630E+05   9.2688987E+05
    3.1875   1.1236165E+06   1.0616561E+06   1.1236165E+06   9.2703196E+05   8.6455941E+05   9.2703196E+05
    3.2000   1.1237444E+06   1.0613700E+06   1.1237444E+06   9.2717382E+05   8.6425221E+05   9.2717382E+05
    3.2125   1.1238738E+06   1.0610781E+06   1.1238738E+06   9.2731538E+05   8.6394487E+05   9.2731538E+05
    3.2250   1.1240046E+06   1.0607807E+06   1.1240046E+06   9.2745655E+05   8.6363752E+05   9.2745655E+05
    3.2375   1.1241367E+06   1.0604780E+06   1.1241367E+06   9.2759727E+05   8.6333025E+05   9.2759727E+05
    3.2500   1.1242701E+06   1.0601703E+06   1.1242701E+06   9.2773751E+05   8.6302312E+05   9.2773751E+05
    3.2625   1.1244045E+06   1.0598580E+06   1.1244045E+06   9.2787721E+05   8.6271613E+05   9.2787721E+05
    3.2750   1.1245399E+06   1.0595413E+06   1.1245399E+06   9.2801635E+05   8.6240928E+05   9.2801635E+05
    3.2875   1.1246762E+06   1.0592207E+06   1.1246762E+06   9.2815490E+05   8.6210252E+05   9.2815490E+05
    3.3000   1.1248131E+06   1.0588965E+06   1.1248131E+06   9.2829286E+05   8.6179579E+05   9.2829286E+05
    3.3125   1.1249507E+06   1.0585693E+06   1.1249507E+06   9.2843023E+05   8.6148898E+05   9.2843023E+05
    3.3250   1.1250887E+06   1.0582394E+06   1.1250887E+06   9.2856699E+05   8.6118199E+05   9.2856699E+05
    3.3375   1.1252270E+06   1.0579073E+06   1.1252270E+06   9.2870317E+05   8.6087470E+05   9.2870317E+05
    3.3500   1.1253653E+06   1.0575735E+06   1.1253653E+06   9.2883877E+05   8.6056698E+05   9.2883877E+05
    3.3625   1.1255037E+06   1.0572384E+06   1.1255037E+06   9.2897380E+05   8.6025869E+05   9.2897380E+05
    3.3750   1.1256419E+06   1.0569025E+06   1.1256419E+06   9.2910828E+05   8.5994970E+05   9.2910828E+05
    3.3875   1.1257797E+06   1.0565663E+06   1.1257797E+06   9.2924222E+05   8.5963989E+05   9.2924222E+05
    3.4000   1.1259171E+06   1.0562302E+06   1.1259171E+06   9.2937563E+05   8.5932913E+05   9.2937563E+05
    3.4125   1.1260538E+06   1.0558947E+06   1.1260538E+06   9.2950854E+05   8.5901731E+05   9.2950854E+05
    3.4250   1.1261897E+06   1.0555601E+06   1.1261897E+06   9.2964093E+05   8.5870435E+05   9.2964093E+05
    3.4375   1.1263247E+06   1.0552269E+06   1.1263247E+06   9.2977283E+05   8.5839017E+05   9.2977283E+05
    3.4500   1.1264586E+06   1.0548954E+06   1.1264586E+06   9.2990422E+05   8.5807473E+05   9.2990422E+05
    3.4625   1.1265914E+06   1.0545660E+06   1.1265914E+06   9.3003510E+05   8.5775799E+05   9.3003510E+05
    3.4750   1.1267230E+06   1.0542390E+06   1.1267230E+06   9.3016545E+05   8.5743996E+05   9.3016545E+05
    3.4875   1.1268531E+06   1.0539145E+06   1.1268531E+06   9.3029526E+05   8.5712068E+05   9.3029526E+05
    3.5000   1.1269818E+06   1.0535930E+06   1.1269818E+06   9.3042449E+05   8.5680020E+05   9.3042449E+05
    3.5125   1.1271089E+06   1.0532745E+06   1.1271089E+06   9.3055312E+05   8.5647862E+05   9.3055312E+05
    3.5250   1.1272344E+06   1.0529592E+06   1.1272344E+06   9.3068108E+05   8.5615605E+05   9.3068108E+05
    3.5375   1.1273583E+06   1.0526473E+06   1.1273583E+06   9.3080834E+05   8.5583265E+05   9.3080834E+05
    3.5500   1.1274804E+06   1.0523389E+06   1.1274804E+06   9.3093484E+05   8.5550861E+05   9.3093484E+05
    3.5625   1.1276008E+06   1.0520339E+06   1.1276008E+06   9.3106050E+05   8.5518412E+05   9.3106050E+05
    3.5750   1.1277194E+06   1.0517326E+06   1.1277194E+06   9.3118525E+05   8.5485942E+05   9.3118525E+05
    3.5875   1.1278362E+06   1.0514348E+06   1.1278362E+06   9.3130902E+05   8.5453477E+05   9.3130902E+05
    3.6000   1.1279512E+06   1.0511405E+06   1.1279512E+06   9.3143172E+05   8.5421045E+05   9.3143172E+05
    3.6125   1.1280644E+06   1.0508497E+06   1.1280644E+06   9.3155326E+05   8.5388676E+05   9.3155326E+05
    3.6250   1.1281758E+06   1.0505622E+06   1.1281758E+06   9.3167354E+05   8.5356401E+05   9.3167354E+05
    3.6375   1.1282855E+06   1.0502781E+06   1.1282855E+06   9.3179247E+05   8.5324252E+05   9.3179247E+05
    3.6500   1.1283933E+06   1.0499972E+06   1.1283933E+06   9.3190994E+05   8.5292264E+05   9.3190994E+05
    3.6625   1.1284995E+06   1.0497193E+06   1.1284995E+06   9.3202586E+05   8.5260470E+05   9.3202586E+05
    3.6750   1.1286039E+06   1.0494444E+06   1.1286039E+06   9.3214012E+05   8.5228904E+05   9.3214012E+05
    3.6875   1.1287067E+06   1.0491723E+06   1.1287067E+06   9.3225263E+05   8.5197600E+05   9.3225263E+05
    3.7000   1.1288078E+06   1.0489029E+06   1.1288078E+06   9.3236328E+05   8.5166591E+05   9.3236328E+05
    3.7125   1.1289074E+06   1.0486360E+06   1.1289074E+06   9.3247199E+05   8.5135911E+05   9.3247199E+05
    3.7250   1.1290054E+06   1.0483715E+06   1.1290054E+06   9.3257865E+05   8.5105591E+05   9.3257865E+05
    3.7375   1.1291019E+06   1.0481093E+06   1.1291019E+06   9.3268318E+05   8.5075659E+05   9.3268318E+05
    3.7500   1.1291969E+06   1.0478494E+06   1.1291969E+06   9.3278550E+05   8.5046145E+05   9.3278550E+05
    3.7625   1.1292904E+06   1.0475915E+06   1.1292904E+06   9.3288554E+05   8.5017073E+05   9.3288554E+05
    3.7750   1.1293826E+06   1.0473356E+06   1.1293826E+06   9.3298323E+05   8.4988469E+05   9.3298323E+05
    3.7875   1.1294733E+06   1.0470816E+06   1.1294733E+06   9.3307850E+05   8.4960353E+05   9.3307850E+05
    3.8000   1.1295626E+06   1.0468296E+06   1.1295626E+06   9.3317131E+05   8.4932743E+05   9.3317131E+05
    3.8125   1.1296506E+06   1.0465795E+06   1.1296506E+06   9.3326161E+05   8.4905655E+05   9.3326161E+05
    3.8250   1.1297372E+06   1.0463312E+06   1.1297372E+06   9.3334937E+05   8.4879102E+05   9.3334937E+05
    3.8375   1.1298225E+06   1.0460849E+06   1.1298225E+06   9.3343456E+05   8.4853095E+05   9.3343456E+05
    3.8500   1.1299064E+06   1.0458405E+06   1.1299064E+06   9.3351717E+05   8.4827640E+05   9.3351717E+05
    3.8625   1.1299890E+06   1.0455982E+06   1.1299890E+06   9.3359720E+05   8.4802742E+05   9.3359720E+05
    3.8750   1.1300702E+06   1.0453579E+06   1.1300702E+06   9.3367464E+05   8.4778402E+05   9.3367464E+05
    3.8875   1.1301500E+06   1.0451199E+06   1.1301500E+06   9.3374950E+05   8.4754620E+05   9.3374950E+05
    3.9000   1.1302285E+06   1.0448842E+06   1.1302285E+06   9.3382182E+05   8.4731391E+05   9.3382182E+05
    3.9125   1.1303055E+06   1.0446510E+06   1.1303055E+06   9.3389161E+05   8.4708709E+05   9.3389161E+05
    3.9250   1.1303810E+06   1.0444204E+06   1.1303810E+06   9.3395891E+05   8.4686567E+05   9.3395891E+05
    3.9375   1.1304550E+06   1.0441927E+06   1.1304550E+06   9.3402377E+05   8.4664954E+05   9.3402377E+05
    3.9500   1.1305275E+06   1.0439680E+06   1.1305275E+06   9.3408623E+05   8.4643859E+05   9.3408623E+05
    3.9625   1.1305985E+06   1.0437464E+06   1.1305985E+06   9.3414635E+05   8.4623267E+05   9.3414635E+05
    3.9750   1.1306678E+06   1.0435282E+06   1.1306678E+06   9.3420419E+05   8.4603165E+05   9.3420419E+05
    3.9875   1.1307355E+06   1.0433136E+06   1.1307355E+06   9.3425981E+05   8.4583536E+05   9.3425981E+05
    4.0000   1.1308015E+06   1.0431028E+06   1.1308015E+06   9.3431328E+05   8.4564365E+05   9.3431328E+05
    4.0125   1.1308658E+06   1.0428960E+06   1.1308658E+06   9.3436468E+05   8.4545635E+05   9.3436468E+05
    4.0250   1.1309283E+06   1.0426933E+06   1.1309283E+06   9.3441406E+05   8.4527328E+05   9.3441406E+05
    4.0375   1.1309890E+06   1.0424950E+06   1.1309890E+06   9.3446151E+05   8.4509430E+05   9.3446151E+05
    4.0500   1.1310479E+06   1.0423011E+06   1.1310479E+06   9.3450710E+05   8.4491922E+05   9.3450710E+05
    4.0625   1.1311050E+06   1.0421120E+06   1.1311050E+06   9.3455089E+05   8.4474790E+05   9.3455089E+05
    4.0750   1.1311601E+06   1.0419277E+06   1.1311601E+06   9.3459296E+05   8.4458018E+05   9.3459296E+05
    4.0875   1.1312134E+06   1.0417483E+06   1.1312134E+06   9.3463338E+05   8.4441593E+05   9.3463338E+05
    4.1000   1.1312648E+06   1.0415739E+06   1.1312648E+06   9.3467221E+05   8.4425503E+05   9.3467221E+05
    4.1125   1.1313142E+06   1.0414048E+06   1.1313142E+06   9.3470952E+05   8.4409735E+05   9.3470952E+05
    4.1250   1.1313618E+06   1.0412408E+06   1.1313618E+06   9.3474536E+05   8.4394280E+05   9.3474536E+05
    4.1375   1.1314074E+06   1.0410821E+06   1.1314074E+06   9.3477979E+05   8.4379129E+05   9.3477979E+05
    4.1500   1.1314511E+06   1.0409286E+06   1.1314511E+06   9.3481286E+05   8.4364277E+05   9.3481286E+05
    4.1625   1.1314930E+06   1.0407805E+06   1.1314930E+06   9.3484462E+05   8.4349716E+05   9.3484462E+05
    4.1750   1.1315330E+06   1.0406376E+06   1.1315330E+06   9.3487512E+05   8.4335445E+05   9.3487512E+05
    4.1875   1.1315712E+06   1.0405000E+06   1.1315712E+06   9.3490438E+05   8.4321461E+05   9.3490438E+05
    4.2000   1.1316077E+06   1.0403675E+06   1.1316077E+06   9.3493245E+05   8.4307764E+05   9.3493245E+05
    4.2125   1.1316424E+06   1.0402401E+06   1.1316424E+06   9.3495935E+05   8.4294354E+05   9.3495935E+05
    4.2250   1.1316754E+06   1.0401177E+06   1.1316754E+06   9.3498511E+05   8.4281235E+05   9.3498511E+05
    4.2375   1.1317068E+06   1.0400001E+06   1.1317068E+06   9.3500976E+05   8.4268410E+05   9.3500976E+05
    4.2500   1.1317367E+06   1.0398872E+06   1.1317367E+06   9.3503330E+05   8.4255884E+05   9.3503330E+05
    4.2625   1.1317651E+06   1.0397790E+06   1.1317651E+06   9.3505576E+05   8.4243662E+05   9.3505576E+05
    4.2750   1.1317921E+06   1.0396751E+06   1.1317921E+06   9.3507715E+05   8.4231751E+05   9.3507715E+05
    4.2875   1.1318177E+06   1.0395755E+06   1.1318177E+06   9.3509749E+05   8.4220159E+05   9.3509749E+05
    4.3000   1.1318421E+06   1.0394799E+06   1.1318421E+06   9.3511677E+05   8.4208893E+05   9.3511677E+05
    4.3125   1.1318653E+06   1.0393882E+06   1.1318653E+06   9.3513501E+05   8.4197960E+05   9.3513501E+05
    4.3250   1.1318875E+06   1.0393001E+06   1.1318875E+06   9.3515222E+05   8.4187368E+05   9.3515222E+05
    4.3375   1.1319086E+06   1.0392155E+06   1.1319086E+06   9.3516841E+05   8.4177126E+05   9.3516841E+05
    4.3500   1.1319288E+06   1.0391342E+06   1.1319288E+06   9.3518358E+05   8.4167239E+05   9.3518358E+05
    4.3625   1.1319482E+06   1.0390560E+06   1.1319482E+06   9.3519774E+05   8.4157714E+05   9.3519774E+05
    4.3750   1.1319668E+06   1.0389807E+06   1.1319668E+06   9.3521091E+05   8.4148558E+05   9.3521091E+05
    4.3875   1.1319848E+06   1.0389082E+06   1.1319848E+06   9.3522311E+05   8.4139775E+05   9.3522311E+05
    4.4000   1.1320021E+06   1.0388381E+06   1.1320021E+06   9.3523434E+05   8.4131369E+05   9.3523434E+05
    4.4125   1.1320190E+06   1.0387705E+06   1.1320190E+06   9.3524462E+05   8.4123343E+05   9.3524462E+05
    4.4250   1.1320354E+06   1.0387051E+06   1.1320354E+06   9.3525399E+05   8.4115698E+05   9.3525399E+05
    4.4375   1.1320514E+06   1.0386418E+06   1.1320514E+06   9.3526246E+05   8.4108433E+05   9.3526246E+05
    4.4500   1.1320671E+06   1.0385804E+06   1.1320671E+06   9.3527007E+05   8.4101548E+05   9.3527007E+05
    4.4625   1.1320826E+06   1.0385209E+06   1.1320826E+06   9.3527685E+05   8.4095039E+05   9.3527685E+05
    4.4750   1.1320978E+06   1.0384631E+06   1.1320978E+06   9.3528284E+05   8.4088902E+05   9.3528284E+05
    4.4875   1.1321130E+06   1.0384070E+06   1.1321130E+06   9.3528808E+05   8.4083131E+05   9.3528808E+05
    4.5000   1.1321280E+06   1.0383525E+06   1.1321280E+06   9.3529261E+05   8.4077717E+05   9.3529261E+05
    4.5125   1.1321431E+06   1.0382995E+06   1.1321431E+06   9.3529649E+05   8.4072652E+05   9.3529649E+05
    4.5250   1.1321581E+06   1.0382479E+06   1.1321581E+06   9.3529978E+05   8.4067925E+05   9.3529978E+05
    4.5375   1.1321731E+06   1.0381978E+06   1.1321731E+06   9.3530253E+05   8.4063524E+05   9.3530253E+05
    4.5500   1.1321882E+06   1.0381491E+06   1.1321882E+06   9.3530479E+05   8.4059436E+05   9.3530479E+05
    4.5625   1.1322034E+06   1.0381018E+06   1.1322034E+06   9.3530665E+05   8.4055645E+05   9.3530665E+05
    4.5750   1.1322187E+06   1.0380559E+06   1.1322187E+06   9.3530815E+05   8.4052138E+05   9.3530815E+05
    4.5875   1.1322341E+06   1.0380115E+06   1.1322341E+06   9.3530938E+05   8.4048897E+05   9.3530938E+05
    4.6000   1.1322497E+06   1.0379684E+06   1.1322497E+06   9.3531041E+05   8.4045906E+05   9.3531041E+05
    4.6125   1.1322655E+06   1.0379268E+06   1.1322655E+06   9.3531130E+05   8.4043146E+05   9.3531130E+05
    4.6250   1.1322814E+06   1.0378867E+06   1.1322814E+06   9.3531213E+05   8.4040599E+05   9.3531213E+05
    4.6375   1.1322975E+06   1.0378481E+06   1.1322975E+06   9.3531298E+05   8.4038248E+05   9.3531298E+05
    4.6500   1.1323138E+06   1.0378110E+06   1.1323138E+06   9.3531391E+05   8.4036074E+05   9.3531391E+05
    4.6625   1.1323303E+06   1.0377755E+06   1.1323303E+06   9.3531501E+05   8.4034057E+05   9.3531501E+05
    4.6750   1.1323470E+06   1.0377416E+06   1.1323470E+06   9.3531634E+05   8.4032181E+05   9.3531634E+05
    4.6875   1.1323640E+06   1.0377093E+06   1.1323640E+06   9.3531798E+05   8.4030427E+05   9.3531798E+05
    4.7000   1.1323811E+06   1.0376786E+06   1.1323811E+06   9.3531999E+05   8.4028779E+05   9.3531999E+05
    4.7125   1.1323985E+06   1.0376496E+06   1.1323985E+06   9.3532243E+05   8.4027218E+05   9.3532243E+05
    4.7250   1.1324161E+06   1.0376222E+06   1.1324161E+06   9.3532539E+05   8.4025731E+05   9.3532539E+05
    4.7375   1.1324340E+06   1.0375965E+06   1.1324340E+06   9.3532890E+05   8.4024301E+05   9.3532890E+05
    4.7500   1.1324522E+06   1.0375725E+06   1.1324522E+06   9.3533304E+05   8.4022915E+05   9.3533304E+05
    4.7625   1.1324706E+06   1.0375500E+06   1.1324706E+06   9.3533785E+05   8.4021560E+05   9.3533785E+05
    4.7750   1.1324893E+06   1.0375292E+06   1.1324893E+06   9.3534337E+05   8.4020224E+05   9.3534337E+05
    4.7875   1.1325084E+06   1.0375100E+06   1.1325084E+06   9.3534967E+05   8.4018896E+05   9.3534967E+05
    4.8000   1.1325277E+06   1.0374922E+06   1.1325277E+06   9.3535677E+05   8.4017569E+05   9.3535677E+05
    4.8125   1.1325475E+06   1.0374759E+06   1.1325475E+06   9.3536471E+05   8.4016232E+05   9.3536471E+05
    4.8250   1.1325676E+06   1.0374610E+06   1.1325676E+06   9.3537352E+05   8.4014880E+05   9.3537352E+05
    4.8375   1.1325881E+06   1.0374474E+06   1.1325881E+06   9.3538323E+05   8.4013506E+05   9.3538323E+05
    4.8500   1.1326091E+06   1.0374350E+06   1.1326091E+06   9.3539386E+05   8.4012107E+05   9.3539386E+05
    4.8625   1.1326306E+06   1.0374238E+06   1.1326306E+06   9.3540543E+05   8.4010678E+05   9.3540543E+05
    4.8750   1.1326526E+06   1.0374135E+06   1.1326526E+06   9.3541795E+05   8.4009217E+05   9.3541795E+05
    4.8875   1.1326751E+06   1.0374042E+06   1.1326751E+06   9.3543143E+05   8.4007724E+05   9.3543143E+05
    4.9000   1.1326982E+06   1.0373956E+06   1.1326982E+06   9.3544588E+05   8.4006197E+05   9.3544588E+05
    4.9125   1.1327219E+06   1.0373876E+06   1.1327219E+06   9.3546130E+05   8.4004637E+05   9.3546130E+05
    4.9250   1.1327463E+06   1.0373802E+06   1.1327463E+06   9.3547769E+05   8.4003044E+05   9.3547769E+05
    4.9375   1.1327714E+06   1.0373732E+06   1.1327714E+06   9.3549505E+05   8.4001420E+05   9.3549505E+05
    4.9500   1.1327972E+06   1.0373664E+06   1.1327972E+06   9.3551336E+05   8.3999768E+05   9.3551336E+05
    4.9625   1.1328238E+06   1.0373598E+06   1.1328238E+06   9.3553264E+05   8.3998088E+05   9.3553264E+05
    4.9750   1.1328513E+06   1.0373531E+06   1.1328513E+06   9.3555285E+05   8.3996385E+05   9.3555285E+05
    4.9875   1.1328795E+06   1.0373462E+06   1.1328795E+06   9.3557400E+05   8.3994660E+05   9.3557400E+05
    5.0000   1.1329087E+06   1.0373391E+06   1.1329087E+06   9.3559607E+05   8.3992916E+05   9.3559607E+05
    5.0125   1.1329388E+06   1.0373316E+06   1.1329388E+06   9.3561905E+05   8.3991155E+05   9.3561905E+05
    5.0250   1.1329698E+06   1.0373236E+06   1.1329698E+06   9.3564293E+05   8.3989380E+05   9.3564293E+05
    5.0375   1.1330018E+06   1.0373149E+06   1.1330018E+06   9.3566769E+05   8.3987592E+05   9.3566769E+05
    5.0500   1.1330348E+06   1.0373055E+06   1.1330348E+06   9.3569332E+05   8.3985794E+05   9.3569332E+05
    5.0625   1.1330689E+06   1.0372952E+06   1.1330689E+06   9.3571981E+05   8.3983986E+05   9.3571981E+05
    5.0750   1.1331040E+06   1.0372840E+06   1.1331040E+06   9.3574714E+05   8.3982168E+05   9.3574714E+05
    5.0875   1.1331401E+06   1.0372718E+06   1.1331401E+06   9.3577531E+05   8.3980340E+05   9.3577531E+05
    5.1000   1.1331774E+06   1.0372586E+06   1.1331774E+06   9.3580431E+05   8.3978503E+05   9.3580431E+05
    5.1125   1.1332157E+06   1.0372441E+06   1.1332157E+06   9.3583413E+05   8.3976653E+05   9.3583413E+05
    5.1250   1.1332551E+06   1.0372285E+06   1.1332551E+06   9.3586476E+05   8.3974790E+05   9.3586476E+05
    5.1375   1.1332956E+06   1.0372117E+06   1.1332956E+06   9.3589619E+05   8.3972910E+05   9.3589619E+05
    5.1500   1.1333372E+06   1.0371937E+06   1.1333372E+06   9.3592842E+05   8.3971010E+05   9.3592842E+05
    5.1625   1.1333799E+06   1.0371743E+06   1.1333799E+06   9.3596146E+05   8.3969086E+05   9.3596146E+05
    5.1750   1.1334236E+06   1.0371537E+06   1.1334236E+06   9.3599529E+05   8.3967133E+05   9.3599529E+05
    5.1875   1.1334684E+06   1.0371318E+06   1.1334684E+06   9.3602991E+05   8.3965147E+05   9.3602991E+05
    5.2000   1.1335143E+06   1.0371087E+06   1.1335143E+06   9.3606533E+05   8.3963120E+05   9.3606533E+05
    5.2125   1.1335611E+06   1.0370842E+06   1.1335611E+06   9.3610155E+05   8.3961047E+05   9.3610155E+05
    5.2250   1.1336090E+06   1.0370586E+06   1.1336090E+06   9.3613857E+05   8.3958922E+05   9.3613857E+05
